Time Stamp,ID,Extended,Remote Frame,DLC,D1,D2,D3,D4,D5,D6,D7,D8
19837,1009,0,0,8,0,255,79,8,19,255,10,155
19837,241,0,0,6,28,6,0,65,243,254,0,0
19848,170,0,0,8,41,211,49,103,4,78,151,0
19849,190,0,0,6,4,1,0,4,227,254,0,0
19850,977,0,0,8,0,74,128,0,0,0,0,255
19850,985,0,0,5,2,0,0,0,0,0,0,0
19861,1017,0,0,8,0,0,0,0,79,0,232,66
19862,209,0,0,7,192,0,255,253,0,253,0,0
19862,840,0,0,5,0,0,0,0,27,0,0,0
19863,298,0,0,8,16,226,112,92,0,0,16,165
19874,608,0,0,8,200,0,0,0,0,0,0,0
19874,197,0,0,8,16,0,0,0,16,3,187,62
19875,455,0,0,7,9,110,246,143,0,0,63,0
19876,462,0,0,4,16,0,7,254,0,0,0,0
19886,510,0,0,8,6,110,143,1,0,0,65,75
19887,460,0,0,5,0,0,0,0,0,0,0,0
19887,241,0,0,6,40,7,0,65,241,253,0,0
19888,170,0,0,8,41,211,49,103,4,78,151,0
19899,190,0,0,6,4,1,0,4,227,254,0,0
19899,193,0,0,8,0,0,0,0,0,0,0,0
19900,481,0,0,7,0,0,0,0,1,20,224,0
19901,197,0,0,8,0,0,0,0,0,3,187,62
19911,209,0,0,7,192,0,255,253,0,253,0,0
19912,485,0,0,8,92,255,222,16,0,0,2,133
19913,1300,0,0,8,71,84,85,50,78,69,67,50
19924,170,0,0,8,41,211,49,103,0,78,153,0
19924,454,0,0,8,41,134,50,48,0,67,55,63
19925,328,0,0,1,0,0,0,0,0,0,0,0
19925,1912,0,0,7,0,49,0,0,0,0,0,0
19936,510,0,0,8,6,110,143,1,0,0,129,83
19937,241,0,0,6,52,7,0,65,241,252,0,0
19937,170,0,0,8,41,211,49,103,4,78,151,0
19938,193,0,0,8,0,0,0,0,0,0,0,0
19949,190,0,0,6,4,1,0,4,227,254,0,0
19949,1105,0,0,6,0,0,0,0,255,0,0,0
19950,193,0,0,8,16,0,0,0,16,0,0,0
19951,197,0,0,8,16,0,0,0,16,3,187,62
19962,241,0,0,6,0,7,0,65,241,255,0,0
19962,489,0,0,8,0,0,0,14,175,250,0,0
19963,298,0,0,8,16,226,112,92,0,0,16,181
19963,608,0,0,8,200,0,0,0,0,0,0,0
19974,609,0,0,6,128,0,0,0,0,0,0,0
19975,462,0,0,4,24,0,7,253,0,0,0,0
19975,510,0,0,8,6,110,139,2,0,0,193,88
19986,866,0,0,4,0,0,0,0,0,0,0,0
19987,170,0,0,8,41,211,49,103,2,78,152,0
19987,460,0,0,5,0,0,0,0,0,0,0,0
19988,241,0,0,6,0,6,0,65,243,255,0,0
19998,1005,0,0,6,0,0,0,0,0,255,0,0
19999,193,0,0,8,32,0,0,0,32,0,0,0
20000,499,0,0,3,192,224,0,0,0,0,0,0
20000,197,0,0,8,32,0,0,0,32,3,187,62
20011,209,0,0,7,64,0,127,255,0,255,0,0
20011,455,0,0,7,9,110,182,144,0,0,63,0
20012,170,0,0,8,41,211,49,103,0,78,153,0
20013,454,0,0,8,41,134,50,48,0,67,55,63
20023,190,0,0,6,12,2,0,4,227,251,0,0
20024,510,0,0,8,6,110,143,1,0,0,1,67
20024,866,0,0,4,0,0,0,0,0,0,0,0
20025,170,0,0,8,41,211,49,103,2,78,152,0
20036,460,0,0,5,0,0,0,0,0,0,0,0
20037,241,0,0,6,28,7,0,65,241,254,0,0
20037,170,0,0,8,41,211,49,103,4,78,151,0
20048,190,0,0,6,4,1,0,4,227,254,0,0
20049,193,0,0,8,32,0,0,0,32,0,0,0
20049,979,0,0,8,0,0,32,0,63,255,92,71
20050,193,0,0,8,48,0,0,0,48,0,0,0
20061,352,0,0,5,192,12,142,244,3,0,0,0
20061,241,0,0,6,52,7,0,65,241,252,0,0
20062,489,0,0,8,0,0,0,14,175,250,0,0
20063,298,0,0,8,16,226,112,92,0,0,16,133
20073,608,0,0,8,200,0,0,0,0,0,0,0
20074,844,0,0,8,234,149,31,250,3,243,0,0
20074,462,0,0,4,0,0,0,0,0,0,0,0
20075,510,0,0,8,6,110,143,1,0,0,65,75
20086,866,0,0,4,0,0,0,0,0,0,0,0
20086,460,0,0,5,0,0,0,0,0,0,0,0
20087,241,0,0,6,40,7,0,65,241,253,0,0
20087,170,0,0,8,41,211,49,103,4,78,151,0
20098,190,0,0,6,4,1,0,4,227,254,0,0
20099,193,0,0,8,0,0,0,0,0,0,0,0
20100,197,0,0,8,0,0,0,0,0,3,187,62
20100,241,0,0,6,52,6,0,65,243,252,0,0
20111,209,0,0,7,192,0,255,253,0,253,0,0
20112,209,0,0,7,0,0,0,0,0,0,0,0
20112,840,0,0,5,0,0,0,0,27,0,0,0
20113,170,0,0,8,41,211,49,103,0,78,153,0
20124,454,0,0,8,41,134,50,48,0,67,55,63
20124,510,0,0,8,6,94,139,1,0,0,129,63
20125,866,0,0,4,0,0,0,0,0,0,0,0
20135,460,0,0,5,0,0,0,0,0,0,0,0
20136,170,0,0,8,41,211,49,103,2,78,152,0
20137,241,0,0,6,52,6,0,65,243,252,0,0
20137,170,0,0,8,41,211,49,103,4,78,151,0
20148,190,0,0,6,4,1,0,4,227,254,0,0
20149,501,0,0,8,15,15,0,1,0,0,3,0
20150,979,0,0,8,0,0,32,0,95,254,92,134
20150,193,0,0,8,16,0,0,0,16,0,0,0
20161,352,0,0,5,192,12,142,244,3,0,0,0
20162,209,0,0,7,64,0,127,255,0,255,0,0
20162,840,0,0,5,0,0,0,0,27,0,0,0
20163,298,0,0,8,16,226,112,92,0,0,16,149
20174,608,0,0,8,200,0,0,0,0,0,0,0
20174,844,0,0,8,250,151,31,250,3,243,0,0
20175,462,0,0,4,8,0,7,255,0,0,0,0
20185,510,0,0,8,6,126,139,1,0,0,193,103
20186,866,0,0,4,0,0,0,0,0,0,0,0
20186,460,0,0,5,0,0,0,0,0,0,0,0
20187,241,0,0,6,0,6,0,65,243,255,0,0
20198,170,0,0,8,41,211,49,103,4,78,151,0
20199,241,0,0,6,28,6,0,65,243,254,0,0
20199,193,0,0,8,32,0,0,0,32,0,0,0
20200,197,0,0,8,32,0,0,0,32,3,187,62
20211,481,0,0,7,0,0,0,0,3,28,192,0
20211,193,0,0,8,48,0,0,0,48,0,0,0
20212,455,0,0,7,9,110,54,146,0,0,63,0
20212,170,0,0,8,41,211,49,103,0,78,153,0
20223,454,0,0,8,41,134,50,48,0,67,55,63
20224,510,0,0,8,6,110,143,1,0,0,1,67
20224,866,0,0,4,0,0,0,0,0,0,0,0
20225,460,0,0,5,0,0,0,0,0,0,0,0
20236,170,0,0,8,41,211,49,103,2,78,152,0
20237,241,0,0,6,28,7,0,65,241,254,0,0
20237,1005,0,0,6,0,0,0,0,0,255,0,0
20238,170,0,0,8,41,211,49,103,4,78,151,0
20249,190,0,0,6,4,1,0,4,227,254,0,0
20249,241,0,0,6,40,7,0,65,241,253,0,0
20250,193,0,0,8,48,0,0,0,48,0,0,0
20261,352,0,0,5,192,12,142,244,3,0,0,0
20261,197,0,0,8,48,0,0,0,48,3,187,62
20262,485,0,0,8,92,255,222,112,0,0,2,229
20263,481,0,0,7,0,0,0,0,1,20,224,0
20273,608,0,0,8,200,0,0,0,0,0,0,0
20274,499,0,0,3,0,32,0,0,0,0,0,0
20274,462,0,0,4,16,0,7,254,0,0,0,0
20275,510,0,0,8,6,110,143,1,0,0,65,75
20286,866,0,0,4,0,0,0,0,0,0,0,0
20286,460,0,0,5,0,0,0,0,0,0,0,0
20287,241,0,0,6,40,6,0,65,243,253,0,0
20287,170,0,0,8,41,211,49,103,4,78,151,0
20298,190,0,0,6,4,1,0,4,227,254,0,0
20299,193,0,0,8,0,0,0,0,0,0,0,0
20299,241,0,0,6,52,6,0,65,243,252,0,0
20300,197,0,0,8,0,0,0,0,0,3,187,62
20311,209,0,0,7,192,0,255,253,0,253,0,0
20311,197,0,0,8,16,0,0,0,16,3,187,62
20312,455,0,0,7,9,110,118,145,0,0,63,0
20323,170,0,0,8,41,211,49,103,0,78,153,0
20323,454,0,0,8,41,134,50,48,0,67,55,63
20324,510,0,0,8,6,94,143,2,0,0,129,68
20324,866,0,0,4,0,0,0,0,0,0,0,0
20335,460,0,0,5,0,0,0,0,0,0,0,0
20336,462,0,0,4,8,0,7,255,0,0,0,0
20336,241,0,0,6,52,6,0,65,243,252,0,0
20337,170,0,0,8,41,211,49,103,4,78,151,0
20348,190,0,0,6,4,1,0,4,227,254,0,0
20349,977,0,0,8,0,74,128,0,0,0,0,255
20350,979,0,0,8,0,0,32,0,0,0,92,0
20350,1001,0,0,8,0,0,0,0,0,0,0,0
20361,1217,0,0,8,0,194,103,92,155,0,0,0
20362,209,0,0,7,64,0,127,255,0,255,0,0
20362,840,0,0,5,0,0,0,0,27,0,0,0
20363,298,0,0,8,16,226,112,92,0,0,16,181
20374,608,0,0,8,200,0,0,0,0,0,0,0
20374,844,0,0,8,250,150,31,250,3,242,0,0
20375,462,0,0,4,24,0,7,253,0,0,0,0
20375,510,0,0,8,6,110,143,1,0,0,193,91
20386,866,0,0,4,0,0,0,0,0,0,0,0
20387,460,0,0,5,0,0,0,0,0,0,0,0
20387,241,0,0,6,0,6,0,65,243,255,0,0
20388,170,0,0,8,41,211,49,103,4,78,151,0
20399,190,0,0,6,4,1,0,4,227,254,0,0
20399,193,0,0,8,32,0,0,0,32,0,0,0
20400,241,0,0,6,28,7,0,65,241,254,0,0
20411,197,0,0,8,32,0,0,0,32,3,187,62
20411,209,0,0,7,64,0,127,255,0,255,0,0
20412,455,0,0,7,9,110,182,144,0,0,63,0
20412,170,0,0,8,41,211,49,103,0,78,153,0
20423,454,0,0,8,41,134,50,48,0,67,55,63
20424,510,0,0,8,6,94,143,2,0,0,1,52
20424,866,0,0,4,0,0,0,0,0,0,0,0
20425,460,0,0,5,0,0,0,0,0,0,0,0
20436,170,0,0,8,41,211,49,103,2,78,152,0
20436,1105,0,0,6,0,0,0,0,255,0,0,0
20437,241,0,0,6,28,6,0,65,243,254,0,0
20438,170,0,0,8,41,211,49,103,4,78,151,0
20449,193,0,0,8,32,0,0,0,32,0,0,0
20449,977,0,0,8,0,75,128,0,0,0,0,255
20450,1001,0,0,8,0,0,0,0,0,0,0,0
20450,193,0,0,8,48,0,0,0,48,0,0,0
20461,197,0,0,8,48,0,0,0,48,3,187,62
20462,485,0,0,8,92,255,222,112,0,0,2,229
20462,298,0,0,8,16,226,112,92,0,0,16,133
20473,608,0,0,8,200,0,0,0,0,0,0,0
20474,609,0,0,6,128,0,0,0,0,0,0,0
20474,462,0,0,4,0,0,0,0,0,0,0,0
20475,510,0,0,8,6,110,143,1,0,0,65,75
20486,866,0,0,4,0,0,0,0,0,0,0,0
20486,460,0,0,5,0,0,0,0,0,0,0,0
20487,241,0,0,6,40,6,0,65,243,253,0,0
20487,1005,0,0,6,0,0,0,0,0,255,0,0
20498,170,0,0,8,41,211,49,103,4,78,151,0
20499,193,0,0,8,0,0,0,0,0,0,0,0
20499,197,0,0,8,0,0,0,0,0,3,187,62
20500,481,0,0,7,0,0,0,0,1,20,224,0
20511,209,0,0,7,192,0,255,253,0,253,0,0
20511,197,0,0,8,16,0,0,0,16,3,187,62
20512,485,0,0,8,92,255,222,16,0,0,2,133
20512,170,0,0,8,41,211,49,103,0,78,153,0
20523,454,0,0,8,41,134,50,48,0,67,55,63
20524,510,0,0,8,6,110,143,1,0,0,129,83
20524,866,0,0,4,0,0,0,0,0,0,0,0
20535,460,0,0,5,0,0,0,0,0,0,0,0
20536,170,0,0,8,41,211,49,103,2,78,152,0
20537,241,0,0,6,52,7,0,65,241,252,0,0
20537,170,0,0,8,41,211,49,103,4,78,151,0
20548,190,0,0,6,4,1,0,4,227,254,0,0
20549,460,0,0,5,0,0,0,0,0,0,0,0
20549,241,0,0,6,0,7,0,65,241,255,0,0
20550,193,0,0,8,16,0,0,0,16,0,0,0
20561,197,0,0,8,16,0,0,0,16,3,187,62
20561,197,0,0,8,32,0,0,0,32,3,187,62
20562,485,0,0,8,92,255,221,48,0,0,2,164
20563,298,0,0,8,16,226,112,92,0,0,16,149
20573,608,0,0,8,200,0,0,0,0,0,0,0
20574,485,0,0,8,92,255,222,80,0,0,2,197
20575,462,0,0,4,8,0,7,255,0,0,0,0
20575,510,0,0,8,6,110,143,2,0,0,193,92
20586,866,0,0,4,0,0,0,0,0,0,0,0
20587,460,0,0,5,0,0,0,0,0,0,0,0
20587,241,0,0,6,0,6,0,65,243,255,0,0
20588,170,0,0,8,41,211,49,103,4,78,151,0
20599,190,0,0,6,4,1,0,4,227,254,0,0
20599,193,0,0,8,32,0,0,0,32,0,0,0
20600,197,0,0,8,32,0,0,0,32,3,187,62
20600,241,0,0,6,28,7,0,65,241,254,0,0
20611,209,0,0,7,64,0,127,255,0,255,0,0
20612,455,0,0,7,9,110,54,146,0,0,63,0
20612,170,0,0,8,41,211,49,103,0,78,153,0
20623,454,0,0,8,41,134,50,48,0,67,55,63
20624,190,0,0,6,12,1,0,4,227,252,0,0
20624,510,0,0,8,6,110,143,1,0,0,1,67
20625,866,0,0,4,0,0,0,0,0,0,0,0
20635,460,0,0,5,0,0,0,0,0,0,0,0
20636,499,0,0,3,0,32,0,0,0,0,0,0
20637,241,0,0,6,28,7,0,65,241,254,0,0
20637,170,0,0,8,41,211,49,103,4,78,151,0
20648,190,0,0,6,4,1,0,4,227,254,0,0
20649,501,0,0,8,15,15,0,1,0,0,3,0
20650,985,0,0,5,2,0,0,0,0,0,0,0
20650,193,0,0,8,48,0,0,0,48,0,0,0
20661,241,0,0,6,40,7,0,65,241,253,0,0
20662,241,0,0,6,52,6,0,65,243,252,0,0
20662,489,0,0,8,0,0,0,14,175,249,0,0
20663,298,0,0,8,16,226,112,92,0,0,16,165
20673,608,0,0,8,200,0,0,0,0,0,0,0
20674,844,0,0,8,234,148,31,250,3,242,0,0
20675,462,0,0,4,16,0,7,254,0,0,0,0
20685,510,0,0,8,6,94,143,1,0,0,65,59
20686,866,0,0,4,0,0,0,0,0,0,0,0
20686,460,0,0,5,0,0,0,0,0,0,0,0
20687,241,0,0,6,40,7,0,65,241,253,0,0
20697,170,0,0,8,41,211,49,103,4,78,151,0
20698,193,0,0,8,0,0,0,0,0,0,0,0
20699,197,0,0,8,0,0,0,0,0,3,187,62
20700,241,0,0,6,52,6,0,65,243,252,0,0
20710,209,0,0,7,192,0,255,253,0,253,0,0
20711,193,0,0,8,16,0,0,0,16,0,0,0
20712,481,0,0,7,0,0,0,0,0,16,240,0
20712,485,0,0,8,92,255,221,16,0,0,2,132
20723,454,0,0,8,41,134,50,48,0,67,55,63
20724,501,0,0,8,15,15,0,1,0,0,3,0
20724,510,0,0,8,6,110,143,1,0,0,129,83
20725,866,0,0,4,0,0,0,0,0,0,0,0
20736,460,0,0,5,0,0,0,0,0,0,0,0
20736,1105,0,0,6,0,0,0,0,255,0,0,0
20737,241,0,0,6,52,7,0,65,241,252,0,0
20737,1005,0,0,6,0,0,0,0,0,255,0,0
20748,170,0,0,8,41,211,49,103,4,78,151,0
20749,977,0,0,8,0,75,128,0,0,0,0,255
20750,1001,0,0,8,0,0,0,0,0,0,0,0
20750,193,0,0,8,16,0,0,0,16,0,0,0
20761,197,0,0,8,16,0,0,0,16,3,187,62
20762,241,0,0,6,28,7,0,65,241,254,0,0
20762,840,0,0,5,0,0,0,0,27,0,0,0
20763,298,0,0,8,16,226,112,92,0,0,16,181
20774,608,0,0,8,200,0,0,0,0,0,0,0
20774,462,0,0,4,24,0,7,253,0,0,0,0
20775,510,0,0,8,6,94,139,1,0,0,193,71
20786,866,0,0,4,0,0,0,0,0,0,0,0
20786,170,0,0,8,41,211,49,106,2,78,149,0
20787,460,0,0,5,0,0,0,0,0,0,0,0
20787,241,0,0,6,0,6,0,65,243,255,0,0
20798,170,0,0,8,41,211,49,105,4,78,149,0
20799,241,0,0,6,28,6,0,65,243,254,0,0
20799,193,0,0,8,32,0,0,0,32,0,0,0
20800,197,0,0,8,32,0,0,0,32,3,187,62
20811,481,0,0,7,0,0,0,0,3,28,192,0
20811,197,0,0,8,48,0,0,0,48,3,187,62
20812,455,0,0,7,9,110,182,144,0,0,63,0
20812,499,0,0,3,128,160,0,0,0,0,0,0
20823,454,0,0,8,41,134,50,48,0,67,55,63
20824,510,0,0,8,6,110,143,2,0,0,1,68
20824,866,0,0,4,0,0,0,0,0,0,0,0
20825,460,0,0,5,0,0,0,0,0,0,0,0
20835,170,0,0,8,41,211,49,105,2,78,150,0
20836,497,0,0,8,174,10,0,0,8,0,0,122
20837,241,0,0,6,28,6,0,65,243,254,0,0
20838,170,0,0,8,41,211,49,105,4,78,149,0
20849,190,0,0,6,4,1,0,4,227,254,0,0
20849,969,0,0,8,7,6,0,0,0,0,0,0
20850,979,0,0,8,0,0,32,0,63,255,92,71
20861,1017,0,0,8,0,0,0,0,79,0,232,66
20862,1217,0,0,8,0,194,103,92,155,0,0,0
20862,489,0,0,8,0,0,0,14,175,250,0,0
20863,298,0,0,8,16,226,112,92,0,0,16,133
20874,608,0,0,8,200,0,0,0,0,0,0,0
20875,499,0,0,3,0,32,0,0,0,0,0,0
20875,1280,0,0,4,64,110,1,244,0,0,0,0
20876,1417,0,0,8,0,0,132,198,157,99,128,191
20887,1105,0,0,6,0,0,0,0,255,0,0,0
20887,460,0,0,5,0,0,0,0,0,0,0,0
20888,241,0,0,6,40,7,0,65,241,253,0,0
20888,170,0,0,8,41,211,49,105,4,78,149,0
20899,190,0,0,6,4,1,0,4,227,254,0,0
20900,193,0,0,8,0,0,0,0,0,0,0,0
20900,197,0,0,8,0,0,0,0,0,3,187,62
20901,241,0,0,6,52,6,0,65,243,252,0,0
20912,209,0,0,7,192,0,255,253,0,253,0,0
20912,840,0,0,5,0,0,0,0,27,0,0,0
20913,1322,0,0,6,33,36,55,84,92,90,0,0
20914,170,0,0,8,41,211,49,105,0,78,151,0
20924,454,0,0,8,41,134,50,48,0,67,55,63
20925,328,0,0,1,0,0,0,0,0,0,0,0
20925,1912,0,0,7,0,49,0,0,0,0,0,0
20936,866,0,0,4,0,0,0,0,0,0,0,0
20937,460,0,0,5,0,0,0,0,0,0,0,0
20937,241,0,0,6,52,6,0,65,243,252,0,0
20938,170,0,0,8,41,211,49,105,4,78,149,0
20949,193,0,0,8,0,0,0,0,0,0,0,0
20949,985,0,0,5,2,0,0,0,0,0,0,0
20950,193,0,0,8,16,0,0,0,16,0,0,0
20950,197,0,0,8,16,0,0,0,16,3,187,62
20961,352,0,0,5,192,12,142,244,3,0,0,0
20962,485,0,0,8,92,255,222,48,0,0,2,165
20962,298,0,0,8,16,226,112,92,0,0,16,149
20963,608,0,0,8,200,0,0,0,0,0,0,0
20974,609,0,0,6,128,0,0,0,0,0,0,0
20974,462,0,0,4,8,0,7,255,0,0,0,0
20975,510,0,0,8,6,110,143,1,0,0,193,91
20975,866,0,0,4,0,0,0,0,0,0,0,0
20986,170,0,0,8,41,211,49,105,2,78,150,0
20987,460,0,0,5,0,0,0,0,0,0,0,0
20987,241,0,0,6,0,6,0,65,243,255,0,0
20988,1005,0,0,6,0,0,0,0,0,255,0,0
20999,170,0,0,8,41,211,49,105,4,78,149,0
20999,193,0,0,8,32,0,0,0,32,0,0,0
21000,197,0,0,8,32,0,0,0,32,3,187,62
21000,241,0,0,6,28,7,0,65,241,254,0,0
21011,209,0,0,7,64,0,127,255,0,255,0,0
21012,455,0,0,7,9,110,54,146,0,0,63,0
21012,481,0,0,7,0,0,0,0,2,24,208,0
21023,170,0,0,8,41,211,49,105,0,78,151,0
21024,454,0,0,8,41,134,50,48,0,67,55,63
21024,510,0,0,8,6,110,143,1,0,0,1,67
21025,866,0,0,4,0,0,0,0,0,0,0,0
21036,460,0,0,5,0,0,0,0,0,0,0,0
21036,1105,0,0,6,0,0,0,0,255,0,0,0
21037,241,0,0,6,28,6,0,65,243,254,0,0
21037,170,0,0,8,41,211,49,105,4,78,149,0
21048,190,0,0,6,4,1,0,4,227,254,0,0
21049,241,0,0,6,40,7,0,65,241,253,0,0
21050,985,0,0,5,2,0,0,0,0,0,0,0
21050,193,0,0,8,48,0,0,0,48,0,0,0
21061,197,0,0,8,48,0,0,0,48,3,187,62
21062,298,0,0,8,16,226,112,92,0,0,16,165
21062,840,0,0,5,0,0,0,0,27,0,0,0
21063,608,0,0,8,200,0,0,0,0,0,0,0
21074,609,0,0,6,128,0,0,0,0,0,0,0
21074,501,0,0,8,15,15,0,1,0,0,3,0
21075,462,0,0,4,16,0,7,254,0,0,0,0
21075,510,0,0,8,6,110,143,1,0,0,65,75
21086,866,0,0,4,0,0,0,0,0,0,0,0
21087,460,0,0,5,0,0,0,0,0,0,0,0
21087,241,0,0,6,40,6,0,65,243,253,0,0
21088,170,0,0,8,41,211,49,105,4,78,149,0
21099,190,0,0,6,4,1,0,4,227,254,0,0
21099,193,0,0,8,0,0,0,0,0,0,0,0
21100,197,0,0,8,0,0,0,0,0,3,187,62
21101,481,0,0,7,0,0,0,0,1,20,224,0
21111,209,0,0,7,192,0,255,253,0,253,0,0
21112,455,0,0,7,9,110,118,145,0,0,63,0
21112,499,0,0,3,0,32,0,0,0,0,0,0
21123,170,0,0,8,41,211,49,105,0,78,151,0
21124,454,0,0,8,41,134,50,48,0,67,55,63
21124,510,0,0,8,6,110,143,2,0,0,129,84
21125,866,0,0,4,0,0,0,0,0,0,0,0
21136,460,0,0,5,0,0,0,0,0,0,0,0
21136,1105,0,0,6,0,0,0,0,0,0,0,0
21137,241,0,0,6,52,7,0,65,241,252,0,0
21137,170,0,0,8,41,211,49,105,4,78,149,0
21148,190,0,0,6,4,1,0,4,227,254,0,0
21149,977,0,0,8,0,74,128,0,0,0,0,255
21150,985,0,0,5,2,0,0,0,0,0,0,0
21150,193,0,0,8,16,0,0,0,16,0,0,0
21161,197,0,0,8,16,0,0,0,16,3,187,62
21162,241,0,0,6,28,6,0,65,243,254,0,0
21162,840,0,0,5,0,0,0,0,27,0,0,0
21163,298,0,0,8,16,226,112,92,0,0,16,181
21174,608,0,0,8,200,0,0,0,0,0,0,0
21174,844,0,0,8,250,151,31,250,3,243,0,0
21175,462,0,0,4,24,0,7,253,0,0,0,0
21175,510,0,0,8,6,110,139,1,0,0,193,87
21186,866,0,0,4,0,0,0,0,0,0,0,0
21186,460,0,0,5,0,0,0,0,0,0,0,0
21187,170,0,0,8,41,211,49,105,4,78,149,0
21198,193,0,0,8,16,0,0,0,16,0,0,0
21199,190,0,0,6,4,1,0,4,227,254,0,0
21199,193,0,0,8,32,0,0,0,32,0,0,0
21200,197,0,0,8,32,0,0,0,32,3,187,62
21211,241,0,0,6,28,7,0,65,241,254,0,0
21211,193,0,0,8,48,0,0,0,48,0,0,0
21212,455,0,0,7,9,110,182,144,0,0,63,0
21212,454,0,0,8,41,134,50,48,0,67,55,63
21223,170,0,0,8,41,211,49,105,0,78,151,0
21224,501,0,0,8,15,15,0,1,0,0,3,0
21224,510,0,0,8,6,110,143,2,0,0,1,68
21225,866,0,0,4,0,0,0,0,0,0,0,0
21236,460,0,0,5,0,0,0,0,0,0,0,0
21236,499,0,0,3,0,32,0,0,0,0,0,0
21237,1105,0,0,6,0,0,0,0,0,0,0,0
21237,1005,0,0,6,0,0,0,0,0,255,0,0
21248,170,0,0,8,41,211,49,105,4,78,149,0
21249,977,0,0,8,0,74,128,0,0,0,0,255
21250,1001,0,0,8,0,0,0,0,0,0,0,0
21250,193,0,0,8,48,0,0,0,48,0,0,0
21261,197,0,0,8,48,0,0,0,48,3,187,62
21262,241,0,0,6,52,6,0,65,243,252,0,0
21262,489,0,0,8,0,0,0,14,175,250,0,0
21263,298,0,0,8,16,226,112,92,0,0,16,133
21274,608,0,0,8,200,0,0,0,0,0,0,0
21274,309,0,0,8,0,0,8,86,98,13,26,0
21275,462,0,0,4,0,0,0,0,0,0,0,0
21275,510,0,0,8,6,110,143,1,0,0,65,75
21286,866,0,0,4,0,0,0,0,0,0,0,0
21286,460,0,0,5,0,0,0,0,0,0,0,0
21287,241,0,0,6,40,7,0,65,241,253,0,0
21287,170,0,0,8,41,211,49,105,4,78,149,0
21298,193,0,0,8,48,0,0,0,48,0,0,0
21299,193,0,0,8,0,0,0,0,0,0,0,0
21300,810,0,0,8,6,141,204,189,107,2,0,142
21300,197,0,0,8,0,0,0,0,0,3,187,62
21311,209,0,0,7,192,0,255,253,0,253,0,0
21312,209,0,0,7,0,0,0,0,0,0,0,0
21312,454,0,0,8,41,134,50,48,0,67,55,63
21323,170,0,0,8,41,211,49,105,0,78,151,0
21324,462,0,0,4,16,0,7,254,0,0,0,0
21324,510,0,0,8,6,110,143,2,0,0,129,84
21325,866,0,0,4,0,0,0,0,0,0,0,0
21335,460,0,0,5,0,0,0,0,0,0,0,0
21336,1105,0,0,6,0,0,0,0,255,0,0,0
21337,241,0,0,6,52,7,0,65,241,252,0,0
21338,170,0,0,8,41,211,49,105,4,78,149,0
21349,190,0,0,6,4,1,0,4,227,254,0,0
21349,501,0,0,8,15,15,0,1,0,0,3,0
21350,979,0,0,8,0,0,32,0,95,254,92,134
21350,1001,0,0,8,0,0,0,0,0,0,0,0
21361,1217,0,0,8,0,194,103,92,155,0,0,0
21362,485,0,0,8,92,255,222,48,0,0,2,165
21363,298,0,0,8,16,226,112,92,0,0,16,149
21363,608,0,0,8,200,0,0,0,0,0,0,0
21374,609,0,0,6,128,0,0,0,0,0,0,0
21375,1233,0,0,8,0,0,0,3,19,70,0,0
21375,462,0,0,4,8,0,7,255,0,0,0,0
21376,510,0,0,8,6,110,143,1,0,0,193,91
21387,170,0,0,8,41,211,49,105,2,78,150,0
21387,460,0,0,5,0,0,0,0,0,0,0,0
21388,241,0,0,6,0,7,0,65,241,255,0,0
21398,170,0,0,8,41,211,49,105,4,78,149,0
21399,193,0,0,8,16,0,0,0,16,0,0,0
21400,193,0,0,8,32,0,0,0,32,0,0,0
21400,197,0,0,8,32,0,0,0,32,3,187,62
21411,241,0,0,6,28,6,0,65,243,254,0,0
21412,209,0,0,7,128,0,191,254,0,254,0,0
21412,499,0,0,3,128,160,0,0,0,0,0,0
21413,454,0,0,8,41,134,50,48,0,67,55,63
21424,170,0,0,8,41,211,49,105,0,78,151,0
21424,510,0,0,8,6,110,143,2,0,0,1,68
21425,866,0,0,4,0,0,0,0,0,0,0,0
21425,460,0,0,5,0,0,0,0,0,0,0,0
21436,170,0,0,8,41,211,49,105,2,78,150,0
21437,241,0,0,6,28,6,0,65,243,254,0,0
21437,170,0,0,8,41,211,49,105,4,78,149,0
21448,193,0,0,8,32,0,0,0,32,0,0,0
21449,190,0,0,6,4,1,0,4,227,254,0,0
21450,985,0,0,5,2,0,0,0,0,0,0,0
21450,193,0,0,8,48,0,0,0,48,0,0,0
21451,197,0,0,8,48,0,0,0,48,3,187,62
21462,241,0,0,6,52,7,0,65,241,252,0,0
21462,489,0,0,8,0,0,0,14,175,250,0,0
21463,298,0,0,8,16,226,112,92,0,0,16,165
21473,608,0,0,8,200,0,0,0,0,0,0,0
21474,609,0,0,6,128,0,0,0,0,0,0,0
21475,462,0,0,4,16,0,7,254,0,0,0,0
21475,510,0,0,8,6,110,143,1,0,0,65,75
21486,866,0,0,4,0,0,0,0,0,0,0,0
21486,460,0,0,5,0,0,0,0,0,0,0,0
21487,241,0,0,6,40,6,0,65,243,253,0,0
21487,1005,0,0,6,0,0,0,0,0,255,0,0
21498,170,0,0,8,41,211,49,105,4,78,149,0
21499,193,0,0,8,0,0,0,0,0,0,0,0
21500,241,0,0,6,52,7,0,65,241,252,0,0
21500,197,0,0,8,0,0,0,0,0,3,187,62
21511,209,0,0,7,192,0,255,253,0,253,0,0
21512,209,0,0,7,0,0,0,0,0,0,0,0
